10054.0,1.1102229E7,327.0
10054.0,1.1102847E7,11088.0
10054.0,1.1102979E7,4381.0
10054.0,1.1103038E7,7613.0
10054.0,1.1104398E7,3190.0
10054.0,1.110446E7,1226.0
10054.0,1.1104554E7,8668.0
10054.0,1.1104781E7,1580.0
10054.0,1.110479E7,4587.0
10054.0,1.1105306E7,61.0
10054.0,1.1105307E7,8884.0
10054.0,1.1105345E7,580.0
10054.0,1.1105699E7,9778.0
10054.0,1.1105792E7,8222.0
10054.0,1.1105847E7,4381.0
10054.0,1.1106335E7,10422.0
10054.0,1.1106997E7,8526.0
10056.0,1.1100551E7,1510.0
10056.0,1.1100735E7,2798.0
10056.0,1.1100773E7,5037.0
10056.0,1.1101175E7,8197.0
10056.0,1.1102324E7,1430.0
10056.0,1.1102551E7,8192.0
10056.0,1.110586E7,1499.0
10056.0,1.1108739E7,1348.0
10056.0,1.1109334E7,2816.0
10056.0,1.1109373E7,1483.0
10056.0,1.1109411E7,2809.0
10056.0,1.110963E7,1070.0
10056.0,1.1109725E7,1437.0
10056.0,1.1109767E7,1483.0
10056.0,1.1109822E7,6285.0
10056.0,1.1109826E7,912.0
10056.0,1.1110114E7,10601.0
10056.0,1.1110142E7,432.0
10056.0,1.1110183E7,1458.0
10056.0,1.1110193E7,1499.0
10058.0,1.1101212E7,11072.0
10058.0,1.1101858E7,6939.0
10058.0,1.1101956E7,7688.0
10058.0,1.1102073E7,892.0
10058.0,1.1102201E7,10445.0
10058.0,1.1102547E7,3846.0
10058.0,1.11031E7,6891.0
10058.0,1.1103155E7,916.0
10058.0,1.1103218E7,11121.0
10058.0,1.1103317E7,297.0
10058.0,1.1103663E7,1426.0
10058.0,1.1104957E7,780.0
10058.0,1.1105676E7,4297.0
10058.0,1.1106801E7,6891.0
10058.0,1.1106808E7,2870.0
10058.0,1.1107761E7,7688.0
10058.0,1.1108252E7,2870.0
10058.0,1.1108702E7,916.0
10058.0,1.110888E7,2866.0
10058.0,1.1109301E7,763.0
10058.0,1.1109422E7,4064.0
10060.0,1.1101224E7,4716.0
10060.0,1.1101231E7,623.0
10060.0,1.1102046E7,5835.0
10060.0,1.1104111E7,5944.0
10060.0,1.110549E7,9688.0
10060.0,1.110851E7,5502.0
10060.0,1.1108531E7,843.0
10060.0,1.1108541E7,1141.0
10060.0,1.1108542E7,991.0
10060.0,1.1109306E7,4821.0
10060.0,1.110933E7,1080.0
10060.0,1.1109451E7,6322.0
10061.0,1.1100964E7,675.0
10061.0,1.1100978E7,3106.0
10061.0,1.1100993E7,993.0
10061.0,1.1101019E7,8898.0
10061.0,1.1101162E7,5185.0
10061.0,1.1101267E7,3435.0
10061.0,1.1102045E7,7859.0
10061.0,1.1102645E7,5090.0
10061.0,1.1103679E7,2854.0
10061.0,1.1103727E7,883.0
10061.0,1.1103729E7,3393.0
10061.0,1.1103743E7,3015.0
10061.0,1.1107825E7,2856.0
10061.0,1.1107897E7,12027.0
10061.0,1.1108134E7,10824.0
10061.0,1.1108502E7,8353.0
10061.0,1.1108635E7,6054.0
10061.0,1.1108647E7,6137.0
10061.0,1.1109442E7,9094.0
10063.0,1.1101188E7,7594.0
10063.0,1.1101913E7,7594.0
10063.0,1.1103447E7,7594.0
10063.0,1.1103816E7,7762.0
10063.0,1.1103842E7,7594.0
10063.0,1.1103849E7,6474.0
10063.0,1.1104022E7,11165.0
10063.0,1.1104107E7,1403.0
10063.0,1.1104114E7,9060.0
10063.0,1.1104724E7,5955.0
10063.0,1.1105255E7,10718.0
10063.0,1.1105323E7,8746.0
10063.0,1.1105841E7,8975.0
10063.0,1.1106508E7,11165.0
10063.0,1.1106549E7,10937.0
10063.0,1.1106564E7,5671.0
10063.0,1.1106592E7,11165.0
10063.0,1.1106637E7,7594.0
10063.0,1.1108679E7,7594.0
10063.0,1.1108837E7,8975.0
10063.0,1.1108912E7,11165.0
10063.0,1.1109512E7,11165.0
10063.0,1.1109578E7,8746.0
10063.0,1.1109706E7,10937.0
10063.0,1.1109737E7,9060.0
10063.0,1.1109783E7,10828.0
10063.0,1.1109946E7,10222.0
10063.0,1.110995E7,8900.0
10064.0,1.1100428E7,9645.0
10064.0,1.1100456E7,7949.0
10064.0,1.110062E7,8318.0
10064.0,1.1101333E7,697.0
10064.0,1.1101475E7,9046.0
10064.0,1.1101608E7,11631.0
10064.0,1.1101644E7,6763.0
10064.0,1.110171E7,8065.0
10064.0,1.1101719E7,7055.0
10064.0,1.1101745E7,767.0
10064.0,1.1101754E7,2963.0
10064.0,1.1101884E7,6929.0
10064.0,1.1101895E7,10467.0
10064.0,1.1101979E7,10740.0
10064.0,1.1101991E7,767.0
10064.0,1.110225E7,3030.0
10064.0,1.1102459E7,494.0
10064.0,1.1102531E7,10722.0
10064.0,1.1108333E7,8384.0
10064.0,1.1109503E7,1240.0
10064.0,1.1109565E7,11175.0
10070.0,1.1101031E7,569.0
10070.0,1.1101089E7,253.0
10070.0,1.1101161E7,723.0
10070.0,1.1101415E7,1342.0
10070.0,1.1101424E7,783.0
10070.0,1.1102036E7,1366.0
10070.0,1.1102106E7,1316.0
10070.0,1.1104257E7,932.0
10070.0,1.1106431E7,1179.0
10070.0,1.1106442E7,1025.0
10070.0,1.1107826E7,658.0
10070.0,1.1108026E7,1008.0
10070.0,1.1108503E7,1008.0
10070.0,1.1108504E7,540.0
10070.0,1.1108509E7,1014.0
10070.0,1.1108993E7,2682.0
10070.0,1.1109326E7,7941.0
10070.0,1.1109339E7,518.0
10070.0,1.110943E7,816.0
10076.0,1.1102013E7,9679.0
10076.0,1.1102909E7,4992.0
10076.0,1.1103472E7,713.0
10076.0,1.1103509E7,8472.0
10076.0,1.11042E7,4270.0
10076.0,1.1104319E7,3067.0
10076.0,1.1104645E7,3259.0
10076.0,1.1104833E7,3067.0
10076.0,1.1104853E7,5878.0
10076.0,1.1105311E7,9679.0
10076.0,1.110561E7,17.0
10076.0,1.110569E7,9825.0
10076.0,1.1105753E7,10870.0
10076.0,1.1105851E7,5940.0
10076.0,1.1105861E7,7758.0
10076.0,1.1105934E7,3259.0
10076.0,1.1105953E7,2952.0
10076.0,1.1106998E7,7670.0
10078.0,1.110168E7,9947.0
10078.0,1.1101735E7,11453.0
10078.0,1.1102056E7,213.0
10078.0,1.1102386E7,9947.0
10078.0,1.1103009E7,4023.0
10078.0,1.1103124E7,500.0
10078.0,1.110318E7,10675.0
10078.0,1.1103219E7,990.0
10078.0,1.1103452E7,3434.0
10078.0,1.1103453E7,9189.0
10078.0,1.1103455E7,4455.0
10078.0,1.110347E7,1370.0
10078.0,1.1103612E7,4183.0
10078.0,1.1104844E7,9319.0
10078.0,1.1104864E7,5724.0
10078.0,1.1105569E7,2919.0
10078.0,1.1106775E7,8785.0
10078.0,1.1107465E7,4455.0
10078.0,1.1107931E7,2972.0
10078.0,1.110944E7,94.0
10080.0,1.1100515E7,868.0
10080.0,1.1101345E7,6295.0
10080.0,1.1101351E7,6049.0
10080.0,1.1103718E7,1135.0
10080.0,1.1103973E7,7027.0
10083.0,1.1300258E7,7173.0
10083.0,1.1300285E7,11026.0
10083.0,1.1300407E7,11987.0
10083.0,1.130054E7,8731.0
10083.0,1.1300541E7,8533.0
10083.0,1.1300644E7,9126.0
10083.0,1.1300687E7,5431.0
10083.0,1.1300818E7,5213.0
10083.0,1.1300907E7,8739.0
10083.0,1.1302818E7,7005.0
10083.0,1.1304025E7,3988.0
10087.0,1.1100571E7,10653.0
10087.0,1.1102288E7,425.0
10087.0,1.1102293E7,3625.0
10087.0,1.1102373E7,11433.0
10087.0,1.1102454E7,8387.0
10087.0,1.1102463E7,7556.0
10087.0,1.1102956E7,2852.0
10087.0,1.1103015E7,7456.0
10087.0,1.1103162E7,8096.0
10087.0,1.1103505E7,4506.0
10087.0,1.1104208E7,9720.0
10087.0,1.1104553E7,5472.0
10087.0,1.1104586E7,2671.0
10087.0,1.1104609E7,10379.0
10087.0,1.1104635E7,1467.0
10087.0,1.1104771E7,3559.0
10087.0,1.1104782E7,11041.0
10087.0,1.1104826E7,244.0
10087.0,1.1105636E7,8690.0
10087.0,1.1105828E7,2685.0
10087.0,1.1105894E7,5460.0
10087.0,1.1105969E7,4115.0
10088.0,1.1102011E7,551.0
10088.0,1.1102962E7,7633.0
10088.0,1.110297E7,10184.0
10088.0,1.1103087E7,10883.0
10088.0,1.1103748E7,197.0
10088.0,1.1104264E7,4840.0
10088.0,1.1104709E7,8661.0
10088.0,1.1104828E7,7634.0
10088.0,1.1104884E7,4345.0
10088.0,1.1105364E7,846.0
10088.0,1.1105395E7,6655.0
10088.0,1.1105555E7,8200.0
10088.0,1.1105804E7,5217.0
10088.0,1.1105809E7,9366.0
10088.0,1.110583E7,105.0
10088.0,1.1105873E7,3506.0
10088.0,1.1106406E7,9602.0
10088.0,1.1107433E7,3020.0
10091.0,1.110147E7,5567.0
10091.0,1.1102992E7,7485.0
10091.0,1.1104199E7,135.0
10091.0,1.1104458E7,11145.0
10091.0,1.1104497E7,6156.0
10091.0,1.1104509E7,7273.0
10091.0,1.110455E7,7639.0
10091.0,1.1104577E7,5416.0
10091.0,1.1104668E7,8728.0
10091.0,1.1104775E7,1325.0
10091.0,1.1104806E7,9994.0
10091.0,1.110481E7,10160.0
10091.0,1.1104944E7,7813.0
10091.0,1.1105423E7,4319.0
10091.0,1.110543E7,10092.0
10091.0,1.1105594E7,3003.0
10091.0,1.110579E7,287.0
10091.0,1.1105843E7,1325.0
10091.0,1.1105846E7,1333.0
10091.0,1.1105889E7,8994.0
10091.0,1.1105913E7,9912.0
10091.0,1.1105973E7,6357.0
10091.0,1.1105977E7,8324.0
10091.0,1.1106771E7,8191.0
10091.0,1.1106993E7,8038.0
10091.0,1.1108751E7,4170.0
10091.0,1.1108968E7,3505.0
10093.0,1.1102544E7,103.0
10093.0,1.1102878E7,202.0
10093.0,1.1103542E7,196.0
10093.0,1.1103924E7,9967.0
10093.0,1.1104327E7,7609.0
10093.0,1.1104572E7,6798.0
10093.0,1.1104619E7,827.0
10093.0,1.1104713E7,463.0
10093.0,1.1105338E7,10117.0
10093.0,1.1105354E7,970.0
10093.0,1.1105763E7,4394.0
10093.0,1.110577E7,10997.0
10093.0,1.1105818E7,7680.0
10093.0,1.1105876E7,8744.0
10093.0,1.110589E7,479.0
10093.0,1.1105957E7,11011.0
10093.0,1.1106407E7,6645.0
10093.0,1.1106755E7,3618.0
10093.0,1.1106986E7,4100.0
10093.0,1.1107657E7,2976.0
10093.0,1.1108849E7,7680.0
10099.0,1.1101095E7,3037.0
10099.0,1.1103987E7,6254.0
10099.0,1.1107238E7,3027.0
10099.0,1.1108083E7,8912.0
10099.0,1.1108508E7,3080.0
10099.0,1.1108525E7,3362.0
10099.0,1.1108578E7,4882.0
10099.0,1.1108592E7,7973.0
10099.0,1.1108593E7,11935.0
10099.0,1.11086E7,480.0
10099.0,1.1109293E7,9340.0
10099.0,1.1109308E7,8912.0
10099.0,1.110932E7,9745.0
10099.0,1.1109467E7,7967.0
10102.0,1.110786E7,4277.0
10105.0,1.1103758E7,10116.0
10105.0,1.1103811E7,5797.0
10105.0,1.1104471E7,9547.0
10105.0,1.1105761E7,7605.0
10105.0,1.1106521E7,8751.0
10105.0,1.110675E7,9864.0
10105.0,1.1108659E7,5797.0
10105.0,1.1108808E7,8265.0
10105.0,1.1108918E7,953.0
10105.0,1.110961E7,9465.0
10105.0,1.1109614E7,2716.0
10105.0,1.1109696E7,3036.0
10105.0,1.1109847E7,3738.0
10105.0,1.1109961E7,3036.0
10105.0,1.1109966E7,3584.0
10105.0,1.1109993E7,953.0
10106.0,1.1150788E7,779.0
10106.0,1.115081E7,5008.0
10106.0,1.1150852E7,9286.0
10106.0,1.1150947E7,2724.0
10106.0,1.1151046E7,2891.0
10106.0,1.1151091E7,6092.0
10106.0,1.1151132E7,3375.0
10106.0,1.1151142E7,3874.0
10106.0,1.1151198E7,2997.0
10106.0,1.1151497E7,724.0
10106.0,1.1152291E7,5631.0
